id	utterance_id	utterance_type	utterance_text	terminate	regDate	updDate
BE22027041	1	0	여보, 나 이제 아들 데리고 놀이터에도 나가기 싫어. 거기서 어떤 할머니를 매일 만나는데 나보고 항상 딸을 낳으라고 하는 거야. 너무 화가 나서 더 이상 얼굴 보고 싶지도 않아.	N	2022-10-11 20:48:58	2022-11-08 15:15:45
BE22027041	2	1	아, 그때 말했던 그 할머니 아직도 오시는구나. 진짜 어떻게 매번 똑같은 말로 너를 힘들게 하시는지 모르겠어. 너 정말 힘들었겠다.	N	2022-10-11 20:48:58	2022-11-08 15:15:45
BE22027041	3	0	왜 남의 일에 참견인지 정말 모르겠어. 남의 가정사에 이래라저래라 하는 자체가 너무 화가 나. 어떻게 그렇게 무례할 수가 있어?	N	2022-10-11 20:48:58	2022-11-08 15:15:45
BE22027041	4	1	옛날 분이시니 어쩔 수 없겠다는 마음으로 네가 참았던 거 아니야. 하루 이틀도 아니고 계속 그러시니 정말 화가 나고도 남지.	N	2022-10-11 20:48:58	2022-11-08 15:15:45
BE22027041	5	0	그것도 애 듣는 앞에서 그러시는 게 정말 싫어. 혹시 우리 애가 자기가 뭔가 부족해서 그러나 생각할까 더 걱정되고 화나.	N	2022-10-11 20:48:58	2022-11-08 15:15:45
BE22027041	6	1	그래. 무슨 말인지 이해해. 그래도 그런 걱정은 말아. 아이에게는 엄마 아빠의 생각이 제일 중요하니까.	N	2022-10-11 20:48:58	2022-11-08 15:15:45
BE22027041	7	0	한번 따지고 싶고 그만하라고 소리치고 싶은데 그것도 쉽지않아. 어른한테 화를 낸다는 것이 그리 수월한 일은 아니더라.	N	2022-10-11 20:48:58	2022-11-08 15:15:45
BE22027041	8	1	그렇지. 참 난감하지. 애는 계속 놀이터 나가고 싶어 하는 데 피할 수도 없고. 당신 계속 화나게 하면 가만히 있는 것도 좋은 건 아닐 거야.	N	2022-10-11 20:48:58	2022-11-08 15:15:45
BE22027041	9	0	응. 어떤 식으로라도 불편함을 표현해야 한다고 생각해. 하지만 일단 그런 얘기를 들으면 너무 분노가 치밀어 올라서 아무 말도 못 하겠어.	N	2022-10-11 20:48:58	2022-10-11 20:48:58
BE22027041	10	1	맞아. 원래 너무 기가 막히거나 화가 나면 아무런 말도 떠오르지 않잖아. 그래도 당신이 잘 인내하고 있는 것 같아. 상대방이 그렇게 막말하는데 가만히 듣고 있는것도 쉬운 일 아니야.	N	2022-10-11 20:48:58	2022-11-08 15:15:45
BE22027041	11	0	그래도 나도 이제 어떤 방식으로라도 대처해야 하지 않을까?	N	2022-10-11 20:48:58	2022-10-11 20:48:58
BE22027041	12	1	그래. 당신의 속마음을 다 말하지 않더라도 불편함은 표현해보는 것도 좋을 것 같아. 참지 않고 좋게 이야기하는 것만으로도 당신도 화가 덜 날지도 몰라.	N	2022-10-11 20:48:58	2022-11-08 15:15:45
BE22027041	13	0	그래. 듣고 보니 상대방도 내가 기분 나쁜 줄 모르는 것 같아. 이제부터 좀 나도 듣기 싫은 말은 불편하다고 예의 있게 표현할래. 아 그렇게 생각하니 좀 속이 시원해지는 것 같다.	N	2022-10-11 20:48:58	2022-11-08 15:15:45
BE22027041	14	1	잘 생각했어. 너무 스트레스받지 말고 할 말은 하고 살자 우리.	N	2022-10-11 20:48:58	2022-11-08 15:15:45
BE22027041	15	0	그래. 고마워. 당신 말이 큰 도움이 되었어. 이따가 또 연락할게.	Y	2022-10-11 20:48:58	2022-10-11 20:48:58
