id	utterance_id	utterance_type	utterance_text	terminate	regDate	updDate
BE22030651	1	0	여보, 정말 큰일 났어. 나 지금 패키지여행을 왔잖아. 방금 가방을 확인했는데 소매치기가 내 가방에서 돈을 꺼내 갔어. 너무 당황스러워.	N	2022-10-17 14:39:38	2022-11-08 15:37:41
BE22030651	2	1	해외여행에는 소매치기가 많으니까 조심한다고 당신이 그랬잖아. 그런데 여행을 간 지 하루 만에 이렇게 소매치기를 당하다니. 어떻게 된 일이야.	N	2022-10-17 14:39:38	2022-11-08 15:37:41
BE22030651	3	0	나는 당연히 조심하려고 했는데 생각지도 못한 수법에 당했어. 나는 가만히 있었는데 갑자기 어떤 부부가 와서 사진을 찍어달라는 거야. 그래서 사진을 찍어줬는데 그 후에 가방에 있던 돈이 없어졌더라.	N	2022-10-17 14:39:38	2022-10-17 14:39:38
BE22030651	4	1	그 짧은 순간에 돈이 없어지다니 사진을 찍은 후에 가방을 확인했을 때 당신이 얼마나 당황했을까. 나는 그런 방법이 유행한다는 것을 알고 있었는데 당신을 알지 못해서 정말 당황했겠어. 혹시 돈을 많이 잃어버린 거는 아니지.	N	2022-10-17 14:39:38	2022-11-08 15:37:41
BE22030651	5	0	다행히도 작은 가방이라서 돈을 많이 넣어 놓지는 않았어. 하지만 오늘 쓸 돈은 앞주머니에 다 넣어 놨었는데 오늘 밥은 어떻게 할지 모르겠네. 생각지도 못해서 정말 당황스럽다.	N	2022-10-17 14:39:38	2022-10-17 14:39:38
BE22030651	6	1	그래도 당신이 가져간 모든 돈을 거기에 넣어 놓지 않은 게 정말 잘한 일이야. 원래 여행을 가면 혹시 모를 상황에 대비해서 돈을 분산시켜 보관하라고 하잖아. 소매치기 일은 아쉽지만 그래도 정말 잘했어.	N	2022-10-17 14:39:38	2022-11-08 15:37:41
BE22030651	7	0	그 일은 잘했어도 나는 결국 오늘 소매치기를 당했는걸. 가이드 선생님이 사실 미리 조심하라고 하셨는데 해외여행에서 내가 너무 들떠 있었어. 지금도 그 일을 생각하면 심장이 두근거려.	N	2022-10-17 14:39:38	2022-10-17 14:39:38
BE22030651	8	1	여보, 그래도 앞으로 남은 여행이 많은데 오늘부터 기분이 안 좋으면 시간이 너무 아깝잖아. 그리고 생각을 긍정적으로 하면 당황스러운 마음도 진정될 거야. 교훈을 경험한 거라고 긍정적으로 마음을 먹으면 안정될 거야.	N	2022-10-17 14:39:38	2022-11-08 15:37:41
BE22030651	9	0	앞으로 2주는 더 있어야 하긴 하니까 당신 말대로 쓰디쓴 경험을 했다고 생각할게. 아주 값진 교훈이 아닐 수 없는걸. 덕분에 내일부터는 정말 경계하고 조심히 다닐 거야.	N	2022-10-17 14:39:38	2022-11-08 15:37:41
BE22030651	10	1	아주 좋은 마음가짐을 가져서 내일부터는 정말 돈을 잃어버리지 않겠는걸. 앞으로 난 당신 걱정을 안 해도 되겠어. 그리고 가방을 앞으로 메는 것도 돈을 잃어버리지 않을 수 있는 좋은 방법이야.	N	2022-10-17 14:39:38	2022-11-08 15:37:41
BE22030651	11	0	가방을 내일부터 내 몸에 딱 붙여서 다닐게. 오늘 저녁만 조촐하게 먹고, 내일부터는 다시 힘내서 여행해야겠어. 앞으로 남은 유적지들을 생각하니 기분이 나아지네.	N	2022-10-17 14:39:38	2022-11-08 15:37:41
BE22030651	12	1	앞으로 당신이 좋아하는 체험활동이랑 건물들도 많이 남았으니 좋게 생각해 봐. 그리고 가이드 선생님과 함께 다니면 더 안전할 것 같아. 멋진 여행 잘하고 오길 바라.	N	2022-10-17 14:39:38	2022-11-08 15:37:41
BE22030651	13	0	당신 덕분에 당황했던 마음이 진정되었어. 행복한 여행 첫날부터 안 좋은 일이 일어나니까 정말 당황했거든. 내일부터는 정말 소매치기를 조심할 거야.	N	2022-10-17 14:39:38	2022-11-08 15:37:41
BE22030651	14	1	내가 당신의 조급함을 조금이나마 덜어줘서 정말 다행이다. 멀리 떨어져 있으니까 아쉬운데 이렇게라도 이야기 나눠줘서 고마워. 또 무슨 일이 있으면 바로 말해줘.	Y	2022-10-17 14:39:38	2022-10-17 14:39:38
