id	utterance_id	utterance_type	utterance_text	terminate	regDate	updDate
BE22015152	1	0	나 주말에 웨딩 촬영하고 왔어. 정신이 없어서 눈 깜짝할 사이에 시간이 지나간 거 같아. 그래도 공주놀이를 하는 거 같아서 생각보다 너무 신나고 재밌더라, 정말 기뻤어.	N	2022-08-22 15:45:47	2022-11-08 14:01:18
BE22015152	2	1	스튜디오 촬영했구나. 어땠어? 너무 궁금하니까 촬영 얘기 좀더 해줘.	N	2022-08-22 15:45:47	2022-11-08 14:01:18
BE22015152	3	0	촬영 전부터 다이어트한다고 고생하고 당일에도 워낙 바빠서 밥은커녕 아무것도 못 먹었거든? 근데 드레스도 입으니까 진짜 결혼하는 거 같아서 너무 두근거리고 기뻐서 다 잊게 되더라고. 지금 이 순간이 너무 기쁘고 좋아서 입이 귀에 걸릴 정도였다니까.	N	2022-08-22 15:45:47	2022-11-08 14:01:18
BE22015152	4	1	다이어트도 하고 사진 찍는다고 준비 열심히 했구나. 처음 해보는 촬영이라 힘들었을 텐데 즐거운 시간이었다니 다행이다. 하긴 오늘만큼은 네가 주인공인 것 같은 마음이 들어서 들뜨기도 했을 거 같아.	N	2022-08-22 15:45:47	2022-11-08 14:01:18
BE22015152	5	0	맞아. 온종일 굶어서 너무 힘들면 어떡하나 걱정도 했는데 잘 견딘 거 같아서 뿌듯할 정도야. 오히려 설레서 배고픔은 문제가 안 됐던 거 있지.	N	2022-08-22 15:45:47	2022-11-08 14:01:19
BE22015152	6	1	나였으면 오히려 배고파서 집중도 안 되고 너무 고역이었을 진짜 대단하다. 몇 시간씩 촬영 이어가는 게 만만찮았을 텐데 말만 들어도 정말 수고 많이 했고 애썼어.	N	2022-08-22 15:45:47	2022-11-08 14:01:19
BE22015152	7	0	물론 온종일 굶어서 진이 빠지긴 하더라. 그래도 신기하게 예쁘게 나올 결과물 생각하니까 참아지더라고. 남는 건 사진밖에 없다는데 고생한 만큼 예쁘게 나오면 그만큼 좋은 게 또 어딨겠어.	N	2022-08-22 15:45:47	2022-11-08 14:01:19
BE22015152	8	1	네 말도 일리가 있네. 그러고 보니 다른 사진도 아니고 결혼사진이라 네가 더 신경 쓴 것도 이해가 된다. 나였어도 고생한 만큼 사진이 잘 나오길 바라는 마음이 커서 견뎌냈을 거 같아.	N	2022-08-22 15:45:47	2022-08-22 15:45:47
BE22015152	9	0	그치? 게다가 사진작가님도 유머러스하게 진행해 주셔서 분위기도 좋았어. 테스트용으로 몇 장 보여줬는데 무척 마음에 드는 거 있지? 그래서 더 기대돼.	N	2022-08-22 15:45:47	2022-11-08 14:01:19
BE22015152	10	1	편안한 분위기 덕분에 표정도 좋게 나온 거 같아서 다행이다. 둘이 워낙 선남선녀 커플이라 안 봐도 이쁘고 멋있게 찍혔을 거야.	N	2022-08-22 15:45:47	2022-11-08 14:01:19
BE22015152	11	0	그렇게 말해주니 고마워. 그래도 촬영 끝나자마자 긴장이 풀려서 그런지 허기가 엄청 몰려오긴 하더라.	N	2022-08-22 15:45:47	2022-11-08 14:01:19
BE22015152	12	1	들떠서 배고픈지도 모르고 있었나 보다. 온종일 웨딩 촬영한다고 진짜 고생했었네. 그래도 나중에 앨범 나오면 이날 생각도 나고 너무 좋은 추억으로 기억될 거 같은걸.	N	2022-08-22 15:45:47	2022-11-08 14:01:19
BE22015152	13	0	그렇겠지? 궁금해서 얼른 받아보고 싶어. 결과물이 좋아야 할 텐데 벌써 떨린다.	N	2022-08-22 15:45:47	2022-11-08 14:01:19
BE22015152	14	1	나도 너무 기다려지고 설레는데 너는 오죽하겠어. 네 맘에 쏙 드는 이쁜 사진이 나왔으면 좋겠다. 사진 나오면 꼭 보여줘야 해!	N	2022-08-22 15:45:47	2022-11-08 14:01:19
BE22015152	15	0	당연하지. 제일 먼저 너한테 보여줄 테니 기대해줘!	Y	2022-08-22 15:45:47	2022-11-08 14:01:19
