id	utterance_id	utterance_type	utterance_text	terminate	regDate	updDate
BE22027893	1	0	자기야, 어제 악기 연습 많이 했어? 난 아침에 일어나서 뉴스를 보다가 화나는 일이 있었어.	N	2022-10-13 10:13:54	2022-10-13 10:13:54
BE22027893	2	1	자기야, 좋은 아침이야. 그런데 무슨 일로 우리 자기가 이렇게 화가 난 거야?	N	2022-10-13 10:13:54	2022-10-13 10:13:54
BE22027893	3	0	음대 입시 곡이 사전에 유출되었다는 뉴스를 보고 화가 났어. 4년 전에 우리가 입시 시험 볼 때도 비슷한 사건이 있었던 걸 떠올리면, 분통이 터져.	N	2022-10-13 10:13:54	2022-11-08 15:20:54
BE22027893	4	1	나도 입학시험 앞두고 화나던 기억이 나. 또 그런 일이 일어났다고 하니 안타깝네.	N	2022-10-13 10:13:54	2022-11-08 15:20:54
BE22027893	5	0	왜 이런 일이 자꾸 반복되는지 도무지 이해할 수가 없어. 실수로 유출되기도 하지만, 부정 청탁을 받고 그런 경우도 많아서 분노가 치밀어.	N	2022-10-13 10:13:54	2022-10-13 10:13:54
BE22027893	6	1	자기는 웬만해서 쉽게 화내는 성격이 아니라는 거 알아. 자기가 오죽하면 나에게 이런 말을 할까 싶어.	N	2022-10-13 10:13:54	2022-11-08 15:20:54
BE22027893	7	0	입시 기간이 되면 수험생 입장에서는 정말 긴장되고 힘들잖아. 그런데 어른들이 저런 실수를 반복하는 걸 보면, 화도 나고 안타까워.	N	2022-10-13 10:13:54	2022-10-13 10:13:54
BE22027893	8	1	나도 자기와 마찬가지 심정이야. 앞으로는 이런 일이 없어야 할 텐데, 정말 생각할수록 속상해.	N	2022-10-13 10:13:54	2022-11-08 15:20:54
BE22027893	9	0	입시 경쟁은 무엇보다 공정해야 하고, 수많은 학생이 몇 년 동안 준비하는 중요한 시험이잖아. 사전 유출 문제가 이렇게 터지니, 정말 분을 삭일 수 없어.	N	2022-10-13 10:13:54	2022-11-08 15:20:54
BE22027893	10	1	자기는 남에게 피해가 가는 실수를 하지 않으려고 애쓰고, 늘 원칙을 중요하게 여기잖아. 앞으로 우리 사회가 더 공정해지면 이런 일도 거의 없어질 거라 믿어. 그러니 자기도 얼른 기운 내.	N	2022-10-13 10:13:54	2022-11-08 15:20:54
BE22027893	11	0	자기 말 들으니 마음이 좀 가라앉는 것 같아. 아침부터 자기에게 툴툴거린 것 같아 미안하기도 하네.	N	2022-10-13 10:13:54	2022-10-13 10:13:54
BE22027893	12	1	우리 사이에는 그런 말 하지 않아도 괜찮아. 얼른 학교에서 만나 같이 합주 연습하자.	N	2022-10-13 10:13:54	2022-11-08 15:20:54
BE22027893	13	0	나도 아침 먹고 얼른 준비할게. 9시 정도면 충분히 도착할 수 있을 것 같아.	N	2022-10-13 10:13:54	2022-10-13 10:13:54
BE22027893	14	1	나도 늦지 않을 것 같아. 자기 얼굴도 얼른 보고 싶고. 그럼 이따 학교 연습실에서 만나자.	N	2022-10-13 10:13:54	2022-11-08 15:20:54
BE22027893	15	0	자기처럼 든든한 남자친구가 있어서 정말 좋아. 내가 늘 고마워하는 거 알지? 그럼 이따 만나.	Y	2022-10-13 10:13:54	2022-11-08 15:20:54
