id	utterance_id	utterance_type	utterance_text	terminate	regDate	updDate
BE22028024	1	0	엄마. 저 이번 연휴 동안 시댁에 가 있어야 할 것 같아요. 벌써부터 너무 화가 나네요.	N	2022-10-13 14:05:40	2022-11-08 15:21:42
BE22028024	2	1	이번 연휴가 꽤 길지 않니? 오랜 기간 시댁에서 머물면 네가 많이 불편하겠네.	N	2022-10-13 14:05:40	2022-11-08 15:21:42
BE22028024	3	0	원래는 남편이랑 여행을 가려고 했는데 시어머니가 시댁에 와 있으라고 하세요. 저희를 배려하시지 않는 것 같아 너무 화가 나요.	N	2022-10-13 14:05:40	2022-10-13 14:05:40
BE22028024	4	1	너희들만의 계획이 있었는데 시어머니 때문에 일정이 틀어져 네가 화가 나겠구나. 여행은 다른 날에 갈 수 있으니 화를 삭여보렴. 꼭 이번 연휴만이 날이 아니잖아.	N	2022-10-13 14:05:40	2022-11-08 15:21:42
BE22028024	5	0	시댁은 연휴가 아니더라도 갈 수 있는 날이 많잖아요. 연휴도 긴데 왜 내내 와있으라고 하시는지 정말 이해가 안 되어서 더 화가 나는 것 같아요.	N	2022-10-13 14:05:40	2022-11-08 15:21:42
BE22028024	6	1	시부모님들이 애교 많고 사랑스러운 네 모습을 좋아하시잖아. 연휴를 맞이해서 네가 많이 보고 싶으신가 봐. 화가 나더라도 마음을 진정시키고 시부모님 뜻대로 해보렴.	N	2022-10-13 14:05:40	2022-11-08 15:21:42
BE22028024	7	0	요즘엔 연휴에 시댁에 가지 않는 부부도 많잖아요. 차도 막히고 성가실 것을 생각하면 벌써부터 숨이 막히는 것 같아요. 답답한 마음에 분노가 치솟는 것 같네요.	N	2022-10-13 14:05:40	2022-11-08 15:21:42
BE22028024	8	1	오랜만에 가족끼리 모여 도란도란 이야기도 하면 즐겁지 않겠니? 귀찮고 화가 나는 마음이더라도 막상 가면 재밌게 보내다 올 수 있을 거야. 그러니 너무 화내기보다 긍정적으로 생각해 봐.	N	2022-10-13 14:05:40	2022-11-08 15:21:42
BE22028024	9	0	저는 정말 시부모님의 생각을 이해할 수 없어요. 세대 차이인 건지 저랑 생각하는 관점이 많이 다르신 것 같더라고요. 그럴 때마다 화가 나서 너무 괴로워요.	N	2022-10-13 14:05:40	2022-11-08 15:21:42
BE22028024	10	1	세대 차이로 시부모님을 쉽게 이해할 수 없어 화가 나는 네 마음은 잘 안다. 그래도 이번 기회에 시부모님과 함께 할 시간이 더 많아졌다고 생각해보면 어떻겠니? 자주 있는 일이 아니니 너에게도 뜻밖의 경험이 될 수 있잖아.	N	2022-10-13 14:05:40	2022-11-08 15:21:42
BE22028024	11	0	엄마의 말씀을 듣고보니 제가 너무 시부모님의 생각에 반감만 가졌던 것 같네요. 시부모님과 오랜 시간 함께하는 경험이 자주 있는 일이 아니라고 생각하니 분노보단 기대감이 드는 것 같아요.	N	2022-10-13 14:05:40	2022-11-08 15:21:42
BE22028024	12	1	시부모님 댁에 머물며 맛있는 것도 같이 해 먹고 명절을 맞아 놀이도 함께하며 친목을 쌓아보렴. 아마 여행만큼 즐거운 시간이 될 수 있을 것이라고 생각해.	N	2022-10-13 14:05:40	2022-11-08 15:21:42
BE22028024	13	0	맞아요. 남편과 둘이 하는 여행보다 다 같이 즐기는 시간이 어쩌면 더 행복할 수도 있을 것 같아요. 함께 즐길 수 있는 놀거리를 찾아봐야겠어요.	N	2022-10-13 14:05:40	2022-11-08 15:21:42
BE22028024	14	1	네 기분이 많이 나아진 것 같아 보여 다행이구나. 너는 싹싹하고 붙임성이 좋으니 시댁 어른들과 금방 친해질 수 있을 거야.	N	2022-10-13 14:05:40	2022-11-08 15:21:42
BE22028024	15	0	네, 엄마 덕분에 기분이 많이 좋아졌어요. 시댁에서 재밌게 시간을 보내다가 연휴 마지막 날 엄마 뵈러 갈게요. 그때 뵈어요.	Y	2022-10-13 14:05:40	2022-11-08 15:21:42
