id	utterance_id	utterance_type	utterance_text	terminate	regDate	updDate
BE22027864	1	0	엄마, 잘 지내셨어요? 저는 아침 뉴스를 보다가 화가 났어요.	N	2022-10-13 09:16:43	2022-10-13 09:16:43
BE22027864	2	1	우리 딸, 아침에 일찍 일어났구나. 무슨 뉴스를 보고 속이 상한 거야?	N	2022-10-13 09:16:43	2022-10-13 09:16:43
BE22027864	3	0	교사 아버지가 같은 학교에 다니는 쌍둥이 딸들에게 시험 정답을 유출한 사건에 관한 뉴스였어요. 세상이 너무 불공평하다는 생각에 화가 나요.	N	2022-10-13 09:16:43	2022-10-13 09:16:43
BE22027864	4	1	엄마도 그 뉴스 보고 얼마나 화가 났는지 몰라. 온 국민의 공분을 일으킨 사건인 것 같아.	N	2022-10-13 09:16:43	2022-11-08 15:20:42
BE22027864	5	0	결국 유죄가 선고되었는데, 반성은커녕 사과도 하지 않는 교사 아버지를 보니 울화통이 터져요. 누구나 잘못은 저지를 수 있지만, 뻔뻔한 태도에 분노가 치밀어요.	N	2022-10-13 09:16:43	2022-11-08 15:20:42
BE22027864	6	1	우리 딸은 웬만해서 쉽게 화를 내는 성격이 아니라는 거 알아. 오죽하면 우리 딸이 이렇게 아침에 연락했을까 생각하니, 엄마도 덩달아 화가 나.	N	2022-10-13 09:16:43	2022-10-13 09:16:43
BE22027864	7	0	게다가 쌍둥이 딸들은 너무 가벼운 처벌을 받은 것 같아서 속상해요. 그 문제로 큰 상처와 피해를 입었을 동급생을 떠올리니, 분을 삭일 수 없어요.	N	2022-10-13 09:16:43	2022-10-13 09:16:43
BE22027864	8	1	엄마도 속이 터지는 건 마찬가지야. 너무 화가 나서 혈압도 오르는 것 같구나.	N	2022-10-13 09:16:43	2022-11-08 15:20:42
BE22027864	9	0	교육자가 그런 일을 저질렀다는 게 가장 분통이 터져요. 오로지 자기 자녀만 생각하는 이기적인 모습을 보면 정말 열 받아요.	N	2022-10-13 09:16:43	2022-10-13 09:16:43
BE22027864	10	1	우리 딸은 누구보다 공정하고 원칙을 잘 지키려고 애쓰지. 엄마도 화가 나지만, 주변을 둘러보면 훌륭한 교육자들이 훨씬 더 많은 것 같아. 우리 딸이 얼른 마음 풀고, 기운 냈으면 좋겠어.	N	2022-10-13 09:16:43	2022-11-08 15:20:42
BE22027864	11	0	제가 아침부터 괜히 화를 낸 것 같아서 좀 쑥스럽네요. 제 마음 달래 주셔서 감사해요.	N	2022-10-13 09:16:43	2022-11-08 15:20:42
BE22027864	12	1	엄마 마음은 신경 쓸 것 없어. 우리 딸이 정의감이 넘쳐서 그런 거라고 생각하니까.	N	2022-10-13 09:16:43	2022-11-08 15:20:42
BE22027864	13	0	엄마 말씀이 저에게 얼마나 큰 격려가 되는지 몰라요. 앞으로도 엄마의 자랑스러운 딸이 되도록 노력할게요.	N	2022-10-13 09:16:43	2022-11-08 15:20:42
BE22027864	14	1	우리 딸의 환한 모습을 보니 엄마도 기분이 좋구나. 오늘도 공부 열심히 하고, 즐거운 하루 보내.	N	2022-10-13 09:16:43	2022-11-08 15:20:42
BE22027864	15	0	엄마도 기분 좋게 하루 잘 보내세요. 다음엔 기분 좋은 소식 있을 때 연락드릴게요. 그럼 아빠한테도 안부 전해주세요.	Y	2022-10-13 09:16:43	2022-11-08 15:20:42
