id	utterance_id	utterance_type	utterance_text	terminate	regDate	updDate
BE22023572	1	0	언니, 내가 좀 전에 TV 전선을 건드렸는데 그 뒤로 화면이 흐려졌어. 어쩌면 좋지?	N	2022-10-03 14:55:20	2022-10-03 14:55:20
BE22023572	2	1	별일 아니라고 생각했던 일로 문제가 생겨서 많이 놀랐겠다. 어쩌다 그랬는지 말해줄 수 있어?	N	2022-10-03 14:55:20	2022-11-08 14:55:12
BE22023572	3	0	아까 발을 헛디뎌서 선을 밟았는데 코드가 빠졌고, 그래서 다시 꽂은 게 다야. 근데 이러니까 나 너무 당황스러워서 어떻게 해야 할지 모르겠어.	N	2022-10-03 14:55:20	2022-11-08 14:55:12
BE22023572	4	1	왜 안 그렇겠어. 나라도 많이 놀라서 우왕좌왕했을 거야. 일단 진정하고 천천히 살펴보는 게 좋겠다는 생각이 드네.	N	2022-10-03 14:55:20	2022-11-08 14:55:12
BE22023572	5	0	그래야 하는데 너무 심장이 콩닥거려. 다 내 잘못 같아서 죄책감이 들어서 괴로워.	N	2022-10-03 14:55:20	2022-11-08 14:55:12
BE22023572	6	1	내 실수로 벌어진 일이라 생각되니 그런 마음 드는 거 당연해. 그치만 그건 누구에게나 일어날 수 있는 일이야. 일부러 그런 게 아니니까 너무 자책하지 않아도 돼.	N	2022-10-03 14:55:20	2022-11-08 14:55:12
BE22023572	7	0	나도 그렇게 생각하고 싶은데 마음이 차분해지질 않아. 어찌 해야 할 지 모르겠어.	N	2022-10-03 14:55:20	2022-11-08 14:55:12
BE22023572	8	1	충격을 받으면 이성적으로 생각하기가 어려운 건 당연해. 혼자 힘들어하지 말고 부모님께 말씀드려 보는 건 어떨까?	N	2022-10-03 14:55:20	2022-11-08 14:55:12
BE22023572	9	0	부모님이 화내실까 봐 너무 두려워서 말씀드릴 용기가 나질 않아. 혼나기 싫단 말이야.	N	2022-10-03 14:55:20	2022-10-03 14:55:20
BE22023572	10	1	자신의 실수를 고백하는 건 정말 어려운 일인 거 알아. 하지만 넌 강한 아이니까 할 수 있을 거야. 솔직하게 이야기하면 충분히 이해하시고 네 탓을 하지 않으실 거야.	N	2022-10-03 14:55:20	2022-11-08 14:55:12
BE22023572	11	0	그럴까? 조심성 없게 덜렁거리다 물건이나 고장 내는 한심한 아이로 낙인찍힐까 봐 걱정돼.	N	2022-10-03 14:55:20	2022-11-08 14:55:12
BE22023572	12	1	네가 네 행동이 못마땅해서 남도 그럴지 모른다고 여겨지나 보다. 하지만 언니만 해도 네 얘기를 듣고 네가 다치지 않아서 다행이라는 생각이 먼저 들었어. 부모님도 언니와 같은 마음이실 거야.	N	2022-10-03 14:55:20	2022-11-08 14:55:12
BE22023572	13	0	정말이야? 듣고 보니 고의로 한 행동도 아닌데 너무 죄스러운 마음에 부정적으로만 생각했던 것 같아. 부모님께 상황을 잘 설명드려 볼게.	N	2022-10-03 14:55:20	2022-11-08 14:55:12
BE22023572	14	1	불안함이 마음에 생기면 누구나 안 좋은 결과를 생각하게 되잖아. 너도 그랬을 뿐이야.	N	2022-10-03 14:55:20	2022-11-08 14:55:12
BE22023572	15	0	언니, 이야기 들어주고 내 입장에서 생각해줘서 고마워. 덕분에 마음이 한결 나아졌어.	N	2022-10-03 14:55:20	2022-11-08 14:55:12
BE22023572	16	1	도움이 되었다니 무척 기쁘다. 일이 잘 해결되길 기도할게.	Y	2022-10-03 14:55:20	2022-10-03 14:55:20
