id	utterance_id	utterance_type	utterance_text	terminate	regDate	updDate
BE22023829	1	0	이번 명절이 큰아들 결혼하고 첫 명절이라 며느리가 왔거든. 아침에 음식 준비를 해야 하는데 며느리가 2시까지 일어나질 않아서 어찌나 당황했는지 몰라.	N	2022-10-04 10:47:47	2022-10-04 10:47:47
BE22023829	2	1	언니가 이번 명정 새 식구 온다고 엄청나게 기대하더니. 생각지도 못한 일에 많이 당황했겠네! 한번 깨워보지, 그랬어, 혼자 늦게 일어나면 며느리도 민망하잖아.	N	2022-10-04 10:47:47	2022-11-08 14:56:43
BE22023829	3	0	첫 명절인데 기분 상하게 하고 싶지 않더라고. 요즘 시댁 문제로 워낙 떠들썩하니 며느리에게 좋은 시어머니가 되고 싶은 마음에 이러지도 저러지도 못하겠더라.	N	2022-10-04 10:47:47	2022-10-04 10:47:47
BE22023829	4	1	그렇지. 고부 문제는 워낙 조심스러운 부분이니 언니 입장도 이해 간다. 괜히 첫 명절부터 서로 기분 상해서 좋을 게 뭐가 있겠어.	N	2022-10-04 10:47:47	2022-11-08 14:56:43
BE22023829	5	0	큰아들 녀석은 본인들이 오는 길에 차가 너무 많이 막혀서 피곤하니 이해 해 달라더라. 어찌나 어처구니가 없고 당황스럽던지. 좋은 시어머니 되긴 틀렸구나 싶더라.	N	2022-10-04 10:47:47	2022-11-08 14:56:43
BE22023829	6	1	눈치껏 며느리 깨워줬으면 제일 좋았을 텐데. 본인도 첫 명절이다 보니 와이프 마음 편하게 해주고 싶었나 보다. 나라도 당황하고 화도 났을 것 같아.	N	2022-10-04 10:47:47	2022-11-08 14:56:43
BE22023829	7	0	내 말이 그 말이야. 우리 점심 먹고 있는데 나와서 차려놓은 밥상에 앉는데, 솔직히 좋은 표정이 안 나오더라고. 더군다나 미안한 기색이 없어서 내가 더 기분이 상하고 당황스러웠던 것 같아.	N	2022-10-04 10:47:47	2022-11-08 14:56:43
BE22023829	8	1	며느리가 첫 명절이라 긴장을 많이 했나 보네. 이야기 듣는 나도 표정 관리가 안 되는데 언니는 오죽했겠어. 2시면 언니가 벌써 제사 준비도 다 끝내놓았을 시간이잖아.	N	2022-10-04 10:47:47	2022-11-08 14:56:43
BE22023829	9	0	참 착하고 예쁜 아이인데 눈치가 없는 건지. 솔직히 앞으로 명절에 계속 이런 식이면 나도 어떻게 대처해야 할지 모르겠어.	N	2022-10-04 10:47:47	2022-11-08 14:56:43
BE22023829	10	1	어떡하기 뭘 어떡하겠어. 나도 며느리 들어오고 나니 서로 기분 상해서 좋을 일이 하나도 없더라. 언니가 처음 마음먹은 대로 좋은 시어머니가 되도록 노력해야지!	N	2022-10-04 10:47:47	2022-11-08 14:56:43
BE22023829	11	0	누구한테 말하자니 내 얼굴에 침 뱉기 같아서 말하기가 조심스럽더라. 네게 이야기하고 나니 훨씬 마음이 편하다. 그래 네 말대로 좋은 게 좋은 거라 생각해야지 뭐 어쩌겠니.	N	2022-10-04 10:47:47	2022-10-04 10:47:47
BE22023829	12	1	맞아. 며느리는 내 자식 같을 순 없어. 내가 더 조심하면 며느리도 더 노력하는 모습이 보이더라. 이번이 첫 명절이니 너무 개의치 마.	N	2022-10-04 10:47:47	2022-11-08 14:56:43
BE22023829	13	0	네 말이 맞는다. 어찌 첫술에 배부르겠니, 서로 맞춰가는 과정이겠거니 생각해야지.	N	2022-10-04 10:47:47	2022-11-08 14:56:43
BE22023829	14	1	그래, 언니는 어렸을 때부터 항상 현명하게 상황을 잘 이끌었잖아. 너무 걱정하지 말고 며느리한테도 잘 말해봐.	Y	2022-10-04 10:47:47	2022-11-08 14:56:43
