id	utterance_id	utterance_type	utterance_text	terminate	regDate	updDate
BE22028926	1	0	엄마, 잘 지내시죠? 전 요즘 무척 신나는 일이 있어서 기뻐요.	N	2022-10-14 17:40:29	2022-11-08 15:27:08
BE22028926	2	1	우리 딸 연락은 언제나 반갑구나. 무슨 일인지 얼른 엄마한테 말해 보렴.	N	2022-10-14 17:40:29	2022-10-14 17:40:29
BE22028926	3	0	보름 전부터 친구와 함께 뜨개질을 배우기 시작했는데 무척 재미있어요. 친구 사촌 동생이 운영하는 뜨개방이라 가벼운 마음으로 갔는데, 기대 이상이에요.	N	2022-10-14 17:40:29	2022-11-08 15:27:08
BE22028926	4	1	새로운 걸 배우기 시작했다고 하니, 우리 딸이 정말 즐겁겠구나. 새로운 시도를 하면 기분 좋은 활력도 생기지.	N	2022-10-14 17:40:29	2022-11-08 15:27:08
BE22028926	5	0	처음에는 좀 어색했는데, 함께 어울리다 보니 제 마음에 기쁨이 가득해요. 함께 이런저런 이야기를 나누며 뜨개질하다 보면 시간 가는 줄 모르겠어요.	N	2022-10-14 17:40:29	2022-11-08 15:27:08
BE22028926	6	1	우리 딸이 새로운 취미 생활을 즐긴다고 생각하니, 엄마도 흐뭇하구나. 업무는 잠시 잊고 몰두할 수 있는 취미가 있으면 정말 좋지.	N	2022-10-14 17:40:29	2022-10-14 17:40:29
BE22028926	7	0	예전에 엄마가 제 옷을 뜨개질해 주시던 행복한 기억이 떠올라요. 엄마가 가까이 계시면 직접 배울 수 있을 텐데, 그 점이 좀 아쉽기는 해요.	N	2022-10-14 17:40:29	2022-11-08 15:27:08
BE22028926	8	1	엄마는 요즘 눈이 좀 침침해서 쉽지 않을 것 같아. 하지만 우리 딸과 함께 도란도란 이야기를 나누며 뜨개질하는 모습은 상상만으로도 행복하구나.	N	2022-10-14 17:40:29	2022-11-08 15:27:08
BE22028926	9	0	이번에 열심히 배워서 엄마 스웨터 선물해 드리고 싶어요. 예전에 엄마가 저에게 해 주셨던 것처럼 정성껏 준비할게요.	N	2022-10-14 17:40:29	2022-10-14 17:40:29
BE22028926	10	1	우리 딸은 어떤 걸 배워도 항상 즐거운 마음으로 느긋하게 배우는 여유가 있는 것 같아. 그러니 오랫동안 진득하게 할 수 있고. 앞으로 친구들과 이야기꽃도 피우면서 예쁜 스웨터도 많이 만들었으면 좋겠구나.	N	2022-10-14 17:40:29	2022-11-08 15:27:08
BE22028926	11	0	모두 엄마 덕분인 것 같아요. 어렸을 때부터 엄마가 뜨개질하시는 모습이 너무 좋아 보였거든요.	N	2022-10-14 17:40:29	2022-11-08 15:27:08
BE22028926	12	1	우리 딸이 그런 생각을 하는 줄은 몰랐구나. 좋은 모습으로 기억해 줘서 고맙구나.	N	2022-10-14 17:40:29	2022-11-08 15:27:08
BE22028926	13	0	엄마는 뭐든 손수 저에게 정성껏 해 주셨어요. 엄마가 해 주신 음식이랑 여러 집안일 하시는 솜씨가 지금도 정말 부러워요.	N	2022-10-14 17:40:29	2022-10-14 17:40:29
BE22028926	14	1	우리 딸 덕분에 오늘 엄마가 기분이 흐뭇하구나. 역시 우리 딸이 최고야.	N	2022-10-14 17:40:29	2022-10-14 17:40:29
BE22028926	15	0	저도 엄마가 항상 최고예요. 늘 존경하고 사랑해요, 엄마.	Y	2022-10-14 17:40:29	2022-10-14 17:40:29
