id	utterance_id	utterance_type	utterance_text	terminate	regDate	updDate
BE22021830	1	0	자기야, 나는 부모님 댁에 들렀다가 집에 가는 중이야. 그런데 마음이 너무 안 좋아.	N	2022-09-27 11:23:44	2022-09-27 11:23:44
BE22021830	2	1	퇴근하고 피곤할텐데 부모님 뵙고 왔구나. 그런데 왜? 부모님께 무슨 일이라도 있는 거야?	N	2022-09-27 11:23:44	2022-09-27 11:23:44
BE22021830	3	0	부모님은 아무 일 없으신데, 큰아버지 때문에 슬퍼하시더라고. 그 모습 보니까 나도 슬퍼졌어.	N	2022-09-27 11:23:44	2022-09-27 11:23:44
BE22021830	4	1	자기 어렸을 때 같이 살았다던 큰아버지? 어디 아프시대? 자기 속상해하니까 너무 걱정돼.	N	2022-09-27 11:23:44	2022-09-27 11:23:44
BE22021830	5	0	아프신 건 아니고, 하고 계시던 사업이 망했대. 사실 어렸을 때 같이 살았던 것도 당시 하던 사업이 망했기 때문이야. 손대는 사업마다 실패하시거든.	N	2022-09-27 11:23:44	2022-09-27 11:23:44
BE22021830	6	1	그런 이유가 있었구나. 이번에도 그런 소식 들어서 속상할 수밖에 없겠다. 그래도 건강하시니까 또 금방 회복하시고 다음에 하는 일은 성공하실 거야!	N	2022-09-27 11:23:44	2022-11-08 14:44:54
BE22021830	7	0	그러면 좋을 텐데. 혼자 작은 원룸에서 제대로 끼니도 안 챙기시고 술만 드시나 봐. 그렇게 지낸다는 얘기 듣는데 너무 슬픈 거 있지.	N	2022-09-27 11:23:44	2022-09-27 11:23:44
BE22021830	8	1	어쩜 좋아. 자기도 한 번 찾아뵈어야 하는 거 아니야? 시간도 같이 보내드리고 말이야. 우리 큰아버지가 그러고 계신다고 생각하면 나도 너무 슬프거든.	N	2022-09-27 11:23:44	2022-09-27 11:23:44
BE22021830	9	0	그래야 할까? 막상 가려고 하면 시간이 없어. 큰아버지는 지방에 계시거든.	N	2022-09-27 11:23:44	2022-09-27 11:23:44
BE22021830	10	1	이번 주말에 다녀오는 게 어때? 멀리서 속상해하는 것보다 얼굴이라도 뵙고 오면 자기 마음이 조금이라도 나아질지도 몰라.	N	2022-09-27 11:23:44	2022-09-27 11:23:44
BE22021830	11	0	그렇지. 멀리서 소식 듣고 슬퍼만 한다고 달라지는 건 없지. 단순하게 뵙고 올 수 있다는 생각만으로 감정이 좀 나아지는 기분이긴 해. 하지만 이번 주말은 우리 데이트하는 날이잖아? 서운하지 않겠어?	N	2022-09-27 11:23:44	2022-11-08 14:44:54
BE22021830	12	1	나는 괜찮으니까 신경 쓰지 않아도 괜찮아. 큰아버지 뵙고 와서 자기 마음이 조금이라도 나아지면 좋겠어.	N	2022-09-27 11:23:44	2022-11-08 14:44:55
BE22021830	13	0	정말? 그럼 주말에 다녀올게. 배려해 주고 조언해줘서 정말 고마워.	N	2022-09-27 11:23:44	2022-11-08 14:44:55
BE22021830	14	1	조언이라기엔 너무 단순해서 민망한데? 나도 오랜만에 가족이랑 시간 보내고 있을게. 잘 다녀와.	Y	2022-09-27 11:23:44	2022-09-27 11:23:44
