id	utterance_id	utterance_type	utterance_text	terminate	regDate	updDate
BE22021197	1	0	자기야, 나 오늘 마음 슬픈 고민이 있어. 자기한테 말해도 될까?	N	2022-09-24 09:37:58	2022-11-08 14:41:12
BE22021197	2	1	자기야 무슨 일이 있구나. 늘 긍정적인 자기가 그런 고민이 있다니 벌써부터 걱정이 되네. 그래도 나한테 편하게 얘기해 줘.	N	2022-09-24 09:37:58	2022-09-24 09:37:58
BE22021197	3	0	우리 할머니께서 병원에 홀로 입원해 계시거든, 그런데 아무도 할머니를 돌보려고 하지 않는 거야. 애써 자식들과 손주들을 길러놓으시고 혼자가 되신 것 같은 할머니를 보니 마음이 너무 슬퍼.	N	2022-09-24 09:37:58	2022-09-24 09:37:58
BE22021197	4	1	편찮으신 할머니를 누구도 도와드리려 하지 않다니 그걸 보고 있는 자기가 참 속상할 것 같아. 만약 내가 그 상황에 있었더라면 속상해서 울어버렸을지도 몰라.	N	2022-09-24 09:37:58	2022-11-08 14:41:12
BE22021197	5	0	원래 돌아가면서 간병인을 맡기로 했거든. 그런데 다들 시간이 어렵다고 해서 내가 이틀째 하는 중이야. 나도 피곤하지만 할머니가 외로우신 것 같은 모습을 보면 너무 슬프고 우울해.	N	2022-09-24 09:37:58	2022-09-24 09:37:58
BE22021197	6	1	혼자 간병을 한다는 게 쉽지 않았을 텐데 그 자리를 지킨 자기가 대단한 것 같아. 매번 먼저 희생하려고 하고, 배려하려고 하는 자기의 성격은 칭찬하지 않을 수가 없어. 할머니도 네게 분명 엄청 고마워하실거야.	N	2022-09-24 09:37:58	2022-09-24 09:37:58
BE22021197	7	0	할머니께서 건강도 안 좋으신데 마지막으로 이렇게 가족의 외면을 보고 가시는 게 아니셨으면 좋겠어. 할머니가 외롭게 돌아가실 거라는 생각만 하면 마음이 너무 슬퍼져.	N	2022-09-24 09:37:58	2022-09-24 09:37:58
BE22021197	8	1	처음에는 가조들이 이런저런 핑계로 할머니를 소홀히 대할 수도 있어. 그래도 피는 물보다 진하다고 하잖아, 결국에는 미안한 마음을 느끼고 돌아오게 될 거야. 그러니까 너무 걱정하지 마, 할머니께서 금방 다시 웃으실 수 있으실 거야.	N	2022-09-24 09:37:58	2022-11-08 14:41:12
BE22021197	9	0	좋은 생각을 하려고 하고, 다른 것에 집중하려고도 해봤어. 그런데 병실에 지금 홀로 계신 할머니만 생각하면 슬프고 우울한 생각이 자꾸 떠올라.	N	2022-09-24 09:37:58	2022-09-24 09:37:58
BE22021197	10	1	할머니께서는 간병에 제일 힘써주고 있는 자기를 의지하고 계실 거야. 할머니께서 자기를 잘 의지할 수 있도록 마음이 흔들리지 않기로 다짐해 보는 건 어때? 그렇게 해보면 슬프고 우울한 마음이 잦아들 수 있을 거야.	N	2022-09-24 09:37:58	2022-09-24 09:37:58
BE22021197	11	0	그렇게는 생각을 못 해봤어. 할머니께서 날 의지하실 거라곤 생각을 못 해서 자꾸 슬프고 흔들리는 생각만 하고 있었나 봐. 자기 말을 들으니까 마음이 한결 나아진다.	N	2022-09-24 09:37:58	2022-09-24 09:37:58
BE22021197	12	1	자기 기분이 좋아졌다니 정말 다행이야, 나도 안도의 미소가 절로 나온다. 자기가 흔들리지 않는 모습을 보여드리면 할머니께 엄청 힘이 될 거야.	N	2022-09-24 09:37:58	2022-11-08 14:41:12
BE22021197	13	0	진작 고민을 자기한테 말할 걸 그랬어. 이 고민 때문에 마음이 너무 힘들었는데, 덕분에 오늘은 마음 편하게 잠잘 수 있겠어.	N	2022-09-24 09:37:58	2022-09-24 09:37:58
BE22021197	14	1	내가 도움이 됐다니 너무 기뻐. 제일 소중한 자기의 고민이니까 집중해서 들었어. 다음에도 고민이 생긴다면 언제든지 알려줘도 돼.	N	2022-09-24 09:37:58	2022-11-08 14:41:12
BE22021197	15	0	너무 고마워. 자기야. 내가 다음에는 직접 만나서 뒷얘기를 들려줄게.	Y	2022-09-24 09:37:58	2022-11-08 14:41:12
