id	utterance_id	utterance_type	utterance_text	terminate	regDate	updDate
BE22021256	1	0	형 요즘 잘 지내? 나 요즘 마음 불안한 고민이 있어.	N	2022-09-24 17:19:23	2022-09-24 17:19:23
BE22021256	2	1	동생아 오랜만이다. 늘 침착한 네가 그런 고민이라니 벌써부터 걱정되는구나. 그래도 편하게 얘기해줘.	N	2022-09-24 17:19:23	2022-09-24 17:19:23
BE22021256	3	0	내가 요즘 자꾸 속이 안 좋아서. 어제도 잘못 먹은 것도 없는데 밤새 토했거든. 괜히 몸이 안 좋은 게 아닐까 불안해.	N	2022-09-24 17:19:23	2022-11-08 14:41:32
BE22021256	4	1	갑자기 몸이 전과 다르면 많은 생각이 들 것 같아. 나도 스무 살쯤에 갑자기 아팠던 적이 있는데 그때 얼마나 불안했었는지 몰라. 그래서 네 마음 너무 잘 이해해.	N	2022-09-24 17:19:23	2022-11-08 14:41:32
BE22021256	5	0	우선 회사에 얘기를 하고, 오늘 병원에 다녀왔거든. 병원에서는 결과를 조금 기다려보자고 하더라고. 자꾸 무슨 일이 생길까봐 불안하네.	N	2022-09-24 17:19:23	2022-09-24 17:19:23
BE22021256	6	1	그러는 와중에 해야 하는 일들을 잘 챙겼구나. 역시 너다워, 다른 사람이라면 분명 그렇게 못했을 거야. 네 그런 성격은 늘 칭찬을 해주고 싶다니까.	N	2022-09-24 17:19:23	2022-11-08 14:41:32
BE22021256	7	0	지금은 속이 좀 괜찮아졌어. 그런데 언제 또 토할지 모르니까 마음이 막 불안하고 걱정스러워.	N	2022-09-24 17:19:23	2022-09-24 17:19:23
BE22021256	8	1	많이 걱정되겠지만, 많이 걱정했던 일이 실제론 별게 아니었던 경우가 많더라고. 그러니까 너무 불안해하지 마, 괜찮을 거야.	N	2022-09-24 17:19:23	2022-11-08 14:41:32
BE22021256	9	0	다른 생각을 하거나 다른 일에 집중을 좀 해보려고 했거든. 그런데 그때마다 불안한 생각들이 자꾸 떠오르는 거 있지. 이럴 땐 어떻게 해야 할지 모르겠어.	N	2022-09-24 17:19:23	2022-11-08 14:41:32
BE22021256	10	1	쉽진 않겠지만, 일어난 일에만 집중하기로 마음을 먹어보는 건 어때? 걱정이 많으면 일어나지도 않은 일 때문에 마음이 지치게 되더라고. 그렇게 마음을 먹으면 불안하고 걱정스러운 마음이 잦아들 수 있을 거야.	N	2022-09-24 17:19:23	2022-11-08 14:41:32
BE22021256	11	0	그렇게는 생각을 못 해봤어. 일어나지도 않은 일에 대해 생각을 너무 많이 하고 있었나봐. 형 얘기를 듣다 보니까 마음이 한결 나아진다.	N	2022-09-24 17:19:23	2022-11-08 14:41:33
BE22021256	12	1	네가 기분이 좋아졌다니 정말 다행이야, 나도 안도의 미소가 절로 나온다. 너무 걱정 마, 분명 별일이 아닐 거야.	N	2022-09-24 17:19:23	2022-11-08 14:41:33
BE22021256	13	0	진작 형한테 얘기를 할 걸 그랬어. 이 고민 때문에 마음이 너무 안 좋았거든. 덕분에 마음이 너무 편해졌어.	N	2022-09-24 17:19:23	2022-11-08 14:41:33
BE22021256	14	1	내가 도움이 됐다니 기쁘다. 내 소중한 동생의 고민이라면 언제든지 들어줄 수 있지. 힘들면 편하게 연락해.	N	2022-09-24 17:19:23	2022-09-24 17:19:23
BE22021256	15	0	너무 고마워 형. 형이 내 형이라서 너무 감사해. 다음엔 우리 만나서 얘기 나누자.	Y	2022-09-24 17:19:23	2022-09-24 17:19:23
