id	utterance_id	utterance_type	utterance_text	terminate	regDate	updDate
BE22021329	1	0	왜 내 마음과 같지 않은지 모르겠어. 나는 늘 노력을 하는데, 내 방법이 틀렸을까 봐, 어쩐지 불안해져.	N	2022-09-25 11:34:02	2022-09-25 11:34:02
BE22021329	2	1	혹시 무슨 일 있어? 하는 일이 잘 풀리지 않거나. 힘든 일이라도 생긴 거니?	N	2022-09-25 11:34:02	2022-09-25 11:34:02
BE22021329	3	0	다른 건 아니고 오늘 길을 가다가 우연히 친구를 봤어. 고등학교 내내 붙어 다니던 단짝이었고.	N	2022-09-25 11:34:02	2022-09-25 11:34:02
BE22021329	4	1	정말 반가웠겠다. 고향을 떠나와서 연락도 잘 못해서 네가 늘 아쉬워했었잖니. 그런데 여기서 만나게 되다니 신기하네.	N	2022-09-25 11:34:02	2022-09-25 11:34:02
BE22021329	5	0	그랬지. 그런데 나한테 다음에 만나면 밥 한 번 먹자, 이러고 갔는데 연락처 자체가 없었거든. 난 엄청 친했다고 생각했는데, 갠 내가 별 의미가 없나? 하는 생각이 들더라.	N	2022-09-25 11:34:02	2022-09-25 11:34:02
BE22021329	6	1	형도 예전에 그런 적 있었어. 엄청 친했던 친구에게 돈을 빌려줬었는데, 그 이후로 연락이 끊어졌지. 돈이 문제가 아니라 내가 그 정도로 연락을 끊어버릴 정도라는 게 더 충격이었던 것 같아.	N	2022-09-25 11:34:02	2022-09-25 11:34:02
BE22021329	7	0	나도 공부보다 친구를 더 우선했고, 그 친구 일이라면 발 벗고 나섰으니까. 나는 꽤 노력했는데 애초에 그래도 소용없었던 일이라는 생각이 드니까, 불안해졌어. 내 인간관계에 대한 노력이 모두 부정당한 기분이야.	N	2022-09-25 11:34:02	2022-09-25 11:34:02
BE22021329	8	1	그건 내가 너라도 똑같은 기분이었을 것 같아. 하지만 살다 보니 내가 잘 해줬다고 해서 상대가 똑같이 해 주지 않았고. 반대로 내가 못해줬는데도 상대가 나에게 더 잘해준 적도 많았고 말이야.	N	2022-09-25 11:34:02	2022-11-08 14:41:58
BE22021329	9	0	알지. 이제까지 내 주변 사람에도 늘 노력했는데, 그렇게 해도 소용없다는 거잖아. 나 혼자만 애썼을 뿐이지.	N	2022-09-25 11:34:02	2022-09-25 11:34:02
BE22021329	10	1	형은 네 노력이 소용없다는 생각은 들지 않아. 넌 사회성도 좋고 성격도 원만하고, 다른 사람의 고민도 잘 들어 주잖아. 그것들은 일종에 네 노력으로 생겨난 너의 좋은 점이 아닐까 싶어.	N	2022-09-25 11:34:02	2022-11-08 14:41:58
BE22021329	11	0	그래도 결국에는 보답받지 못하는 거잖아. 혼자만 노력하고 불안해하고 상대는 아무 생각도 하지 않을걸? 난 앞으로 누군가와 만나고 관계를 쌓아 갈 때 계속 불안함을 가지고 있을 것 같아.	N	2022-09-25 11:34:02	2022-09-25 11:34:02
BE22021329	12	1	네가 친구들을 위해 나설 때 보답받으려고 한 마음이 아니잖아. 네가 보답만을 바랐다면 이렇게 실망하고 불안해하지도 않았을 거라는 생각이 들어. 형 말이 틀려?	N	2022-09-25 11:34:02	2022-11-08 14:41:58
BE22021329	13	0	그거야 그렇지. 맞아. 난 보답을 받고 싶어서 친구에게 내 시간과 마음을 준 건 아니야. 그냥 그러고 싶었던 거지.	N	2022-09-25 11:34:02	2022-11-08 14:41:58
BE22021329	14	1	형도 그걸 알지, 왜냐하면 너는 쭉, 그런 동생이었거든. 누구보다 사람을 좋아하고 도와주는 걸 좋아했지. 그 친구는 아닐지 몰라도 다른 네 친구들은 너의 그런 모습을 좋아할 거야. 나도 그렇거든.	N	2022-09-25 11:34:02	2022-09-25 11:34:02
BE22021329	15	0	정말 그럴까? 아니, 앞으로는 의문을 가지진 않을래. 난 나대로 내 방식대로 친구를 대하고 싶어졌어.	N	2022-09-25 11:34:02	2022-11-08 14:41:58
BE22021329	16	1	그래, 그래야 내 동생답지. 생각이 너무 멋진 것 같네.	Y	2022-09-25 11:34:02	2022-09-25 11:34:02
