id	utterance_id	utterance_type	utterance_text	terminate	regDate	updDate
BE22020860	1	0	오랜만에 기분 전환을 하러 배드민턴을 하러 갔다가 기분만 망쳤어. 종일 우울하기만 해.	N	2022-09-23 13:50:28	2022-09-23 13:50:28
BE22020860	2	1	무슨 일이야? 안그래도 요즘 계속 힘들어 했잖아.	N	2022-09-23 13:50:28	2022-11-08 14:39:16
BE22020860	3	0	배드민턴을 치려고 시작하자마자 공이 나뭇가지에 걸렸거든. 여분 공도 없어서 공을 빼내려다 힘만 빼고 왔어. 일도 그렇고 이런 작은 일상도 그렇고 안 되는 일만 연속이야. 너무 슬퍼.	N	2022-09-23 13:50:28	2022-09-23 13:50:28
BE22020860	4	1	사실 요즘 많이 우울해 보여서 걱정 많았거든. 내가 아는 너는 마음에 누구보다 넓은 긍정의 에너지가 있는 사람이야. 부정적인 감정을 너가 이겨내고 다시 건강한 마음을 찾으면 좋겠어.	N	2022-09-23 13:50:28	2022-11-08 14:39:16
BE22020860	5	0	나도 원래 밝았던 나의 모습을 찾고 싶어. 작은 일에도 부정적인 생각을 크게 투영하고 있는 내가 스스로도 걱정이 돼. 하지만 어떻게 해야 할지 모르겠어.	N	2022-09-23 13:50:28	2022-09-23 13:50:28
BE22020860	6	1	힘든 일이 있을 때는 나에게 기대도 괜찮아. 우리는 가족이고 나는 세상 누구보다 너를 사랑하는 사람이잖아. 혼자 이겨내기 힘든 슬픔을 이겨내기 위해 우리가 가족인 거야.	N	2022-09-23 13:50:28	2022-11-08 14:39:16
BE22020860	7	0	언니의 메시지를 보니 눈물이 날 거 같다. 부정적인 마음에 빠져서 나를 사랑해 주는 사람을 못 봤었네. 맞아 나에게도 나를 사랑해 주는 사람이 있지.	N	2022-09-23 13:50:28	2022-09-23 13:50:28
BE22020860	8	1	너에게 어떤 일이 있어도 나는 변치 않고 너를 사랑해 줄 거야. 그리고 네가 필요하다면 언제든 바로 너의 곁으로 달려갈 거야. 그러니까 힘들면 참지 말고 얘기해.	N	2022-09-23 13:50:28	2022-11-08 14:39:16
BE22020860	9	0	하지만 나는 내가 오늘 일처럼 너무 사소한 것에까지 신경을 쓰는 건 아닌가 싶었어. 그리고 감정도 쉽게 휩쓸렸고. 작은 일에 이렇게 반응하는 건 그냥 내 문제 아닐까.	N	2022-09-23 13:50:28	2022-09-23 13:50:28
BE22020860	10	1	사람들은 누구나 힘들고 지치면 작은 일에도 크게 상처받는 거야. 그건 너의 잘못이 아니라 네가 감정이 풍부하고 누구보다 여린 사람이어서 그래. 너라는 사람이 문제인 게 절대 아니야.	N	2022-09-23 13:50:28	2022-11-08 14:39:16
BE22020860	11	0	항상 응원해 줘서 고마워. 항상 내 편이 되어 주는 존재가 있다는 걸 다시 깨닫게 되네. 오늘 종일 우울했던 마음이 언니 덕에 치료가 되는 기분이야.	N	2022-09-23 13:50:28	2022-09-23 13:50:28
BE22020860	12	1	기분이 풀렸다면 너무 다행이야. 우리가 가족이라는 사실을 절대 잊지 마! 너는 절대 혼자가 아니야.	N	2022-09-23 13:50:28	2022-11-08 14:39:16
BE22020860	13	0	언니를 생각해서라도 긍정적인 마음을 가지도록 노력해야겠네. 나뭇가지에 걸린 공은 이제 잊어버릴 수 있어. 나에게 언니는 정말 소중하고 고마운 존재야.	N	2022-09-23 13:50:28	2022-09-23 13:50:28
BE22020860	14	1	나에게도 넌 소중한 존재야. 슬픈 생각과 슬픈 일이 너에게 그만 생기고 좋은 일만 항상 있었으면 좋겠어. 진심이야! 언제든 힘들고 슬플 때는 연락을 줘!	N	2022-09-23 13:50:28	2022-11-08 14:39:16
BE22020860	15	0	언니가 나의 가족이라서 너무 고마워. 앞으로 어떤 슬픔도 언니가 있다면 이겨낼 수 있을 거야.	Y	2022-09-23 13:50:28	2022-09-23 13:50:28
