id	utterance_id	utterance_type	utterance_text	terminate	regDate	updDate
BE22027170	1	0	자기야 우리나라 정말 살기 좋은 나라야. 정말 대단한 국민성을 나 오늘 절실하게 느꼈잖아. 얼마나 기쁜지 몰라.	N	2022-10-12 00:13:23	2022-10-12 00:13:23
BE22027170	2	1	자기한테 감동할 만한 일이 있었나 봐. 이렇게 기분이 좋은 걸 보니 내가 생각할 수 없는 정말 대단한 일이었나 봐.	N	2022-10-12 00:13:23	2022-11-08 15:16:31
BE22027170	3	0	지하철에서 책 읽다가 가방을 선반 위에 놓고 내렸잖아. 역무실로 바로 가서 접수했는데 세상에 바로 찾았어. 이런 기적 같은 일이 일어나다니 너무 감격 그 자체야.	N	2022-10-12 00:13:23	2022-10-12 00:13:23
BE22027170	4	1	자기가 많이 흥분할만하다. 잃어버린 줄 알고 많이 불안했을 텐데 바로 찾았으니 얼마나 감동했겠어. 내가 더 감격스럽고 놀라운걸.	N	2022-10-12 00:13:23	2022-11-08 15:16:31
BE22027170	5	0	우리나라 사람들이 남의 물건 손 안 대서 외국 사람들이 깜짝 놀란다고 하잖아. 내가 오늘 직접 겪으니까 얼마나 이게 대단한 건지 완벽하게 이해됐어.	N	2022-10-12 00:13:23	2022-10-12 00:13:23
BE22027170	6	1	우리나라 도덕성이 세계에서도 놀라울 정도라고 하잖아. 카페고 어디고 물건을 두고 아무리 돌아다녀도 사라지지 않는걸. 그런 모습이 나도 가끔은 정말 신기해.	N	2022-10-12 00:13:23	2022-11-08 15:16:31
BE22027170	7	0	가방을 찾는데 세상에 이런 감동이 또 있나 느껴질 정도로 기쁨의 소용돌이가 몰아치는 거 같더라.	N	2022-10-12 00:13:23	2022-10-12 00:13:23
BE22027170	8	1	많이 기대하지 않으면 그 기쁨이 더 크잖아. 혹시 찾을 수 있다고 생각했는데 바로 찾았으니 얼마나 놀라고 기쁘겠어.	N	2022-10-12 00:13:23	2022-11-08 15:16:31
BE22027170	9	0	앞으로 이렇게 정신없이 가방을 놓고 내리는 일은 없겠지만. 만약 그런 일이 생긴다 해도 걱정 안 해도 되겠다는 생각이 들 정도로 감동했어.	N	2022-10-12 00:13:23	2022-10-12 00:13:23
BE22027170	10	1	그래도 앞으로는 아무리 책 읽는 재미에 빠져도 소지품은 잘 챙겨야지. 그러다가 정말 잃어버리고 속상하면 얼마나 마음 아파.	N	2022-10-12 00:13:23	2022-11-08 15:16:31
BE22027170	11	0	우리나라 사람들의 도덕심이 내가 상상한 거 그 이상인 거 같아. 정말 멋진 국민성을 가진 우리나라 사람들이 너무 좋아. 가방을 잃어버릴까 걱정했던 내가 부끄러울 정도야.	N	2022-10-12 00:13:23	2022-10-12 00:13:23
BE22027170	12	1	자기가 자부심 가질만해, 직접 겪고 느꼈으니 얼마나 더 실감하고 감동했겠어. 자기도 물건을 주우면 어떻게 해서는 주인을 찾아주곤 하잖아. 아무리 바빠도 잃어버린 사람의 마음을 생각해 주는 좋은 사람인걸.	N	2022-10-12 00:13:23	2022-11-08 15:16:31
BE22027170	13	0	잃어버린 줄 알았던 가방을 찾으니 내가 너무 기분이 좋아서 두서없이 말을 쏟아냈어. 자기가 내가 기뻐서 그런 거니 이해해 줘.	N	2022-10-12 00:13:23	2022-10-12 00:13:23
BE22027170	14	1	자기가 기뻐서 이렇게 말을 쏟아내면 얼마나 재미있고 귀여운지 몰라. 특히 즐거운 이야기를 나에게 해주면 나 더 기쁜걸. 기쁨을 함께 나누는 게 날 얼마나 행복하게 만드는지 몰라.	N	2022-10-12 00:13:23	2022-11-08 15:16:31
BE22027170	15	0	앞으로는 이제 잘 챙기고 다녀야지. 자기랑 이야기하니 기분이 더 좋아지는 거 같아. 너무 고마워.	Y	2022-10-12 00:13:23	2022-10-12 00:13:23
