id	utterance_id	utterance_type	utterance_text	terminate	regDate	updDate
BE22021432	1	0	제가 어제 친구 결혼식 뒤풀이를 하고 새벽에 집에 갔는데요. 걷기엔 너무 먼 거리였지만, 택시비가 없어서 걸을 수밖에 없었어요. 한 시간 동안 걸어서 갔는데 돈이 없다는 게 너무 서럽고 슬펐어요.	N	2022-09-25 22:02:32	2022-09-25 22:02:32
BE22021432	2	1	밤늦은 시간인데 한 시간이나 걸으셨다니 정말 고생하셨네요. 새벽에는 택시비가 더 비싸게 오르니까 충분히 그러실 수 있을 것 같아요. 그래도 새벽에 그렇게 긴 시간 혼자 걸어서 집에 가는 건 정말 서러우셨겠네요.	N	2022-09-25 22:02:32	2022-09-25 22:02:32
BE22021432	3	0	다른 친구들은 다 택시를 잡아서 가는데, 저는 돈이 없다고 말을 못 했어요. 그래서, 아버지께서 데리러 오기로 했으니 먼저 가라며 친구들을 보냈어요. 거짓말까지 해가면서 둘러댄 게 너무 저 스스로가 슬프게 느껴지더라고요.	N	2022-09-25 22:02:32	2022-11-08 14:42:34
BE22021432	4	1	저도 어릴 적, 돈으로 인해 친구들에게 거짓말해본 경험이 있어서 그 마음 잘 알아요. 친구들이 해외여행에 가자고 했는데, 형편이 좋지 않아서 저만 안 갔거든요. 돈이 없다고 말할 수가 없어서 부모님이 반대했다고 거짓말한 적이 있어서, 그 서러움 잘 알아요.	N	2022-09-25 22:02:32	2022-09-25 22:02:32
BE22021432	5	0	어제는 결혼식에 간 거라, 구두를 신고 갔었거든요. 구두를 신고 한 시간을 걸으니 발뒤꿈치가 다 까졌어요. 피가 나서 중간에 택시를 타고 싶었는데 탈수가 없었기에 더 슬퍼요.	N	2022-09-25 22:02:32	2022-11-08 14:42:34
BE22021432	6	1	감정화자님이 이렇게나 슬퍼하시고 서러워하시니까 제가 대신 데리러 갔으면 참 좋았겠다는 마음마저 들어요. 상상만 해도 그 서러움이 저에게도 느껴져서 눈물이 날 것 같아요.	N	2022-09-25 22:02:32	2022-11-08 14:42:34
BE22021432	7	0	가족들도 저에게 무관심하고, 남자친구도 없어서 저를 데리러 올 사람이 없거든요. 이럴 때 애인이라도 있었다면 참 좋았을 것 같아요. 남자친구가 데리러 오는 다른 친구들을 보면서 얼마나 부러웠는지 몰라요.	N	2022-09-25 22:02:32	2022-09-25 22:02:32
BE22021432	8	1	감정화자님도 충분히 좋은 분이시니까 좋은 인연을 곧 만날 수 있을 거예요. 좋은 인연을 만나면, 어제 같은 상황에서 감정화자님을 데리러 와 줄 거라 생각해요. 게다가, 지금 열심히 일하고 계시니까 경제적 형편도 점점 더 좋아지실 거라고 생각이 들어요.	N	2022-09-25 22:02:32	2022-11-08 14:42:34
BE22021432	9	0	제가 이제 나이가 서른 이잖아요. 친구들은 점점 결혼하는데, 전 애인도 없고, 집에 갈 택시비조차 없다는 게 너무 슬퍼요. 제가 인생을 헛살았다는 생각이 들어서 자괴감이 들어요.	N	2022-09-25 22:02:32	2022-11-08 14:42:34
BE22021432	10	1	제가 이 직장에서 감정화자님을 삼 년 가깝게 봐왔기에 확실히 말할 수 있어요. 감정화자님은 그 누구보다 열정적이시고 성실하게 사신걸요. 부모님의 빚을 갚아드리기 위한 착한 마음으로 인해 돈을 못 모으신 거고요.	N	2022-09-25 22:02:32	2022-11-08 14:42:34
BE22021432	11	0	이렇게 위로해 주셔서 고마워요. 어제 걷기에 너무 먼 거리였지만, 택시비가 없어서 걸을 수밖에 없는 제가 너무 초라하더라고요. 그러다 보니 너무 슬프고 쓸쓸했는데, 공감화자님 덕에 마음이 많이 편해졌어요.	N	2022-09-25 22:02:32	2022-11-08 14:42:34
BE22021432	12	1	비록 경제적으로는 조금 어려우실지라도 힘내시길 바라요. 감정화자님에게는 열정과 끈기가 있으시기에, 분명 더 좋은 날이 올 거라 장담해요. 항상 힘내시길 바라요.	N	2022-09-25 22:02:32	2022-11-08 14:42:34
BE22021432	13	0	네 공감화자님의 말이 정말 도움이 되네요. 혹시 대화를 나누고 싶을 때 오늘처럼 이렇게 종종 연락드려도 될까요?	N	2022-09-25 22:02:32	2022-11-08 14:42:34
BE22021432	14	1	네 감정화자님의 연락이라면 언제든지 환영이에요. 혼자 힘들어하지 마시고 고민 있으시면 언제든 저를 찾으셔도 좋아요. 항상 편이 되어드리고 이야기 들어드릴게요.	Y	2022-09-25 22:02:32	2022-11-08 14:42:34
