id	utterance_id	utterance_type	utterance_text	terminate	regDate	updDate
BE22020887	1	0	올해 딸이 수능 시험을 봤는데 망친 것 같아. 얘는 속상해서 그런지 방에서 나오질 않네. 너무 속상하고 슬퍼.	N	2022-09-23 14:08:23	2022-09-23 14:08:23
BE22020887	2	1	딸이 그렇게 힘들어하니 자네가 맘 고생이 심하겠네. 딸 때문에 많이 속상하겠어.	N	2022-09-23 14:08:23	2022-11-08 14:39:25
BE22020887	3	0	나름 공부 잘하는 편이라 기대가 컸는데 컨디션이 안 좋았는지 망쳤대. 딸이 저렇게 슬퍼하니까 내 맘도 너무 안 좋아.	N	2022-09-23 14:08:23	2022-09-23 14:08:23
BE22020887	4	1	자네까지 계속 슬퍼하면 안될 것 같아. 내 자식이 힘들어하니 부모된 마음으로서 가슴이 찢어질듯 아프겠지만 그래도 기운내야지.	N	2022-09-23 14:08:23	2022-11-08 14:39:25
BE22020887	5	0	그래야지. 쟤가 저렇게 슬퍼하니까 뭐라고 해야 할지 모르겠어. 그동안 공부하느라 고생 많았는데 말이야. 너무 안쓰럽고 슬프네.	N	2022-09-23 14:08:23	2022-11-08 14:39:25
BE22020887	6	1	그래도 엄마니까 맘 편히 가지고 보듬어 주는 게 좋을 것 같아. 많이 속상하겠지만 딸부터 챙겨야지.	N	2022-09-23 14:08:23	2022-11-08 14:39:25
BE22020887	7	0	그래야 하는데 방에서 나오지를 않으니까 대화를 못하겠어. 시험 망친 건 아무 상관 없는데 말이야. 그저 딸이 덜 속상해 했으면 좋겠어.	N	2022-09-23 14:08:23	2022-09-23 14:08:23
BE22020887	8	1	지금은 혼자 정리할 시간을 줘. 나중에 대화할 시간을 가지면 될 거야.	N	2022-09-23 14:08:23	2022-11-08 14:39:25
BE22020887	9	0	본인도 기대가 컸기에 실망도 커서 많이 힘든 거겠지? 자네 말 들으니까 차분히 기다려야 할 것 같아.	N	2022-09-23 14:08:23	2022-09-23 14:08:23
BE22020887	10	1	자네도 너무 걱정만 하지 말고 차분하게 생각해. 고3 수험생 돌보느라 자네도 마음 고생 많았었잖아. 얼마나 힘들었을까 뒷바라지 하느라 말이야.	N	2022-09-23 14:08:23	2022-11-08 14:39:25
BE22020887	11	0	알았어. 딸 걱정하느라 너무 신경 썼나 봐. 내 몸도 좀 돌봐야겠어.	N	2022-09-23 14:08:23	2022-11-08 14:39:25
BE22020887	12	1	응 자네는 현명하고 자상하니까 이런 감정 잘 해결할 거야. 너무 슬퍼하거나 화내지 말고 감정 잘 추스려.	N	2022-09-23 14:08:23	2022-11-08 14:39:25
BE22020887	13	0	그래 자네 말 참고해서 잘 보듬어 볼게. 그래도 이렇게 털어놓으니 뭔가 진정이 된다.	N	2022-09-23 14:08:23	2022-09-23 14:08:23
BE22020887	14	1	그래 앞으로도 딸에게 많은 일이 생겨 날텐데 혼자 극복할 기회를 줘야지. 자네 마음은 이해하지만 너무 걱정하지만 말아.	N	2022-09-23 14:08:23	2022-11-08 14:39:25
BE22020887	15	0	조언 고마워. 나중에 기회 되면 딸 하고 얘기 잘 해볼게.	Y	2022-09-23 14:08:23	2022-09-23 14:08:23
