id	utterance_id	utterance_type	utterance_text	terminate	regDate	updDate
BE22019834	1	0	내일 스터디 발제를 맡았는데, 그 생각만 하면 벌써부터 불안해요.	N	2022-09-22 16:22:23	2022-11-08 14:27:17
BE22019834	2	1	우리 아들이 여전히 발표에 대한 두려움이 있는가 보다.	N	2022-09-22 16:22:23	2022-11-08 14:27:17
BE22019834	3	0	네, 저는 왜 이렇게 남 앞에 서는 걸 무서워할까요. 스터디 그룹원들이랑은 평소에 친하게 지내는데도 불구하고 떨리는 건 여전해요.	N	2022-09-22 16:22:23	2022-09-22 16:22:23
BE22019834	4	1	어떤 자리이건, 앞에서 듣는 청중이 누구이건 일단 긴장되는 그 마음 아빠도 이해해. 발표를 잘하지 못한다는 걸 아니까 해야 한다는 생각이 들 때부터 초조하기 시작할 테니 지금 많이 힘들겠구나.	N	2022-09-22 16:22:23	2022-11-08 14:27:17
BE22019834	5	0	아빠 말씀처럼 지금 너무 괴로워요. 분명 발제도 열심히 준비했고 어려운 내용도 아닌데 생각만 해도 손에 땀이 나요. 다른 친구들은 다들 너무 잘하던데, 제가 한심하게 느껴지네요.	N	2022-09-22 16:22:23	2022-11-08 14:27:17
BE22019834	6	1	다른 사람들도 남이 보기에 티가 잘 안날 뿐이지 발표를 앞두고 떨리지 않는 사람은 없어. 떨리는 사실을 인정하고 극복하려고 노력하는 마음이 중요한 거니까 자책할 필요 없단다.	N	2022-09-22 16:22:23	2022-09-22 16:22:23
BE22019834	7	0	하지만 남들이 떠는 제 모습을 본다고 생각하면 얼굴이 화끈거리고 너무 숨고 싶어요. 발표에 능숙한 사람들과 나는 다른 사람인 것 같아서 불안해요.	N	2022-09-22 16:22:23	2022-11-08 14:27:17
BE22019834	8	1	잘해야 한다는 부담감에 자꾸만 남의 시선을 의식하게 되는구나. 잘해야 한다는 부담감에 널 불안하게 만들었지만, 모두가 다 같을 수는 없단다. 지금 이 시각들이 다 네가 성장해가는 밑거름이 될 테니까 너무 걱정하지 말렴.	N	2022-09-22 16:22:23	2022-11-08 14:27:17
BE22019834	9	0	창피함을 이겨내야 다음 단계로 넘어가 수 있다는 말이 저에게 용기를 주네요. 부끄러운 순간없이 처음부터 잘 하고 싶었던 제 욕심이 절 더 불안하게 만들었던 것 같아요.	N	2022-09-22 16:22:23	2022-11-08 14:27:17
BE22019834	10	1	실패에 대해서 두려워하지 않는 사람은 없지만, 너에게 너그러워져도 괜찮아. 발표를 좀 못하면 어때, 네 발제 내용은 훌륭하고 그 내용은 분명 잘 전달될 텐데. 아빠는 우리 아들이 이 상황을 피해지 않는다는 것 자체로 너무 멋지다고 생각해.	N	2022-09-22 16:22:23	2022-11-08 14:27:17
BE22019834	11	0	아빠 덕분에 마음이 좀 편안해졌어요. 어려운 순간마다 아빠가 정말 힘이 돼요.	N	2022-09-22 16:22:23	2022-11-08 14:27:17
BE22019834	12	1	내가 우리 아들에게 힘이 되는 존재라니 정말 기쁘다. 혼자 힘들어하지 않고 솔직하게 감정을 공유해줘서 고마워.	N	2022-09-22 16:22:23	2022-11-08 14:27:17
BE22019834	13	0	제가 감사한 일인 요. 아빠 말씀처럼 좀 부족한 제 모습을 받아들이는 것부터가 성장의 시작이라는 생각이 드네요. 내일 잘하고 올 수 있을 것 같아요.	N	2022-09-22 16:22:23	2022-11-08 14:27:17
BE22019834	14	1	역시 우리 아들은 하나를 가르쳐 주면 열을 안다니까. 아빠도 응원할게. 힘내!	Y	2022-09-22 16:22:23	2022-11-08 14:27:17
