id	utterance_id	utterance_type	utterance_text	terminate	regDate	updDate
BE22029640	1	0	소개팅한 사람에게 차였어요. 이런 경험은 오랜만이라 상처 받았어요.	N	2022-10-15 23:02:53	2022-10-15 23:02:53
BE22029640	2	1	모처럼 기분 좋게 나갔을 텐데 속상하겠다. 다음에 더 좋은 인연을 만날 수 있을 거야.	N	2022-10-15 23:02:53	2022-11-08 15:31:29
BE22029640	3	0	아니 만나자마자 다짜고짜 연봉을 물어보는 거 있죠? 처음 만난 자리에서 그런 질문을 한다는 게 충격적이었어요. 그뿐만이 아니라 무례한 질문을 계속하니까 어쩔 줄 모르겠더라고요.	N	2022-10-15 23:02:53	2022-11-08 15:31:29
BE22029640	4	1	적어도 상대방에 대한 예의라는 게 있는데 네가 많이 당황스러웠겠다. 그런 사람이라면 애초에 인연이 아니라고 생각해. 괜히 그런 사람 때문에 부정적인 감정을 오래 가지고 있지 마.	N	2022-10-15 23:02:53	2022-11-08 15:31:29
BE22029640	5	0	제가 오랜 기간 동안 연애를 하지 않았잖아요. 그래서 친한 동료가 저랑 잘 맞을 것 같다고 소개시켜 줬거든요. 동료와 아는 사이라서 일어날 수도 없고 곤란했어요.	N	2022-10-15 23:02:53	2022-11-08 15:31:29
BE22029640	6	1	상상만 해도 얼마나 불편했을지 이해가 간다. 하지만 사람 간의 만남이 말처럼 되는 게 아니니까 너무 신경 쓰지 마. 분명 너와 잘 맞는 사람이 나타날 거야.	N	2022-10-15 23:02:53	2022-11-08 15:31:29
BE22029640	7	0	밥은 또 얼마나 쩝쩝거리면서 먹는지 다른 사람들이 볼까봐 민망했다니까요. 쩝쩝거리면서 저한테 대학은 어디 나왔냐고 물어보는데 정말 불쾌했어요. 다시는 이런 자리에 나가고 싶지 않아요.	N	2022-10-15 23:02:53	2022-10-15 23:02:53
BE22029640	8	1	오랜만에 소개팅이라고 들떴을 텐데 많이 실망한 것 같아서 안타깝구나. 그런 사람은 누구라도 좋아하지 않을 거야. 이번 일은 시행착오라고 생각하고 털어버려.	N	2022-10-15 23:02:53	2022-11-08 15:31:29
BE22029640	9	0	이쯤 되면 제가 매력이 없나 싶어요. 매번 이런 사람들이랑만 엮이니. 소개팅도 질려버렸어요.	N	2022-10-15 23:02:53	2022-11-08 15:31:29
BE22029640	10	1	우리 딸이 얼마나 진취적이고 멋진 사람인데 그걸 못 알아보는 사람들이 문제지. 지금도 충분히 예쁘고 멋지니 자신감을 가져. 이런 일들이 지나가고 나면 좋은 날이 오지 않겠니.	N	2022-10-15 23:02:53	2022-11-08 15:31:29
BE22029640	11	0	엄마가 그렇게 말씀해주시니 기분이 나아지는 것 같아요. 역시 저를 믿고 응원해주는 사람은 엄마뿐이에요.	N	2022-10-15 23:02:53	2022-10-15 23:02:53
BE22029640	12	1	기분이 나아졌다니 다행이다. 엄마는 우리 딸이 항상 즐겁고 행복한 일만 가득하길 바란단다. 그러니 다른 것들은 신경 쓰지 않아도 돼.	N	2022-10-15 23:02:53	2022-11-08 15:31:29
BE22029640	13	0	매번 그렇게 말씀해주시는 게 저에게는 얼마나 큰 힘이 되는지 몰라요. 정말 감사해요.	N	2022-10-15 23:02:53	2022-11-08 15:31:29
BE22029640	14	1	그래. 오늘 하루도 고생했을 텐데 기분 좋게 마무리하렴.	Y	2022-10-15 23:02:53	2022-11-08 15:31:29
