id	utterance_id	utterance_type	utterance_text	terminate	regDate	updDate
BE22029783	1	0	엄마, 나 어떡해요. 어젯밤에 너무 배가 고파서 야식을 먹었더니 얼굴이 엉망이어서 거울 보고 너무 당황했어요.	N	2022-10-16 10:03:25	2022-11-08 15:32:20
BE22029783	2	1	오늘 중요한 약속이라도 있는 거니?	N	2022-10-16 10:03:25	2022-10-16 10:03:25
BE22029783	3	0	오늘 중요한 면담이 있어서 참았어야 했는데 배가 너무 고파서 이성을 잃고 먹었어요. 얼굴이 너무 많이 부어서 면담을 잘 할 수 있을까 걱정이에요.	N	2022-10-16 10:03:25	2022-10-16 10:03:25
BE22029783	4	1	중요한 일이었으면 참을 걸 그랬구나. 하지만 어쩌겠니. 부기 빼는 방법을 사용해보고 그래도 빠지지 않으면 너의 필살기를 사용해야지.	N	2022-10-16 10:03:25	2022-10-16 10:03:25
BE22029783	5	0	제가 필살기가 뭐가 있어요. 중요한 자리에 가면 긴장해서 말도 잘하지 못해서 당황스러운 모습만 보이는데요.	N	2022-10-16 10:03:25	2022-11-08 15:32:21
BE22029783	6	1	너는 긴장만 하지 않으면 평소에는 유머 있고 재치 있는데 말이야. 너만의 긴장을 풀 수 있는 방법을 찾아 보는 건 어떠니.	N	2022-10-16 10:03:25	2022-11-08 15:32:21
BE22029783	7	0	엄마니까 좋은 얘기 해주시는 거예요. 평소에도 긴장하면 당황하는데, 얼굴까지 부어 있다고 생각하면 더 당황해서 한마디도 못하면 어쩌죠? 첫인상이 중요하잖아요.	N	2022-10-16 10:03:25	2022-11-08 15:32:21
BE22029783	8	1	외모는 순간일 뿐이야. 너하고 이야기하다 보면 너에게는 남을 배려하고 친절하다는 매력을 느낄 수 있어. 그 부분을 어필하면 충분히 좋은 면담을 할 수 있어.	N	2022-10-16 10:03:25	2022-10-16 10:03:25
BE22029783	9	0	그렇지만 얼굴이 이렇게 부을 정도로 먹는 것을 절제하지 못하는 사람을 면담자가 신뢰할 수 있을까요?	N	2022-10-16 10:03:25	2022-10-16 10:03:25
BE22029783	10	1	오늘은 중요한 자리이니까 네가 마음을 굳게 먹는 것이 중요하겠다. 지금 상황을 부정적으로만 보지 말고 할 수 있고 자신 있다고 컨트롤하는 건 어떠니? 그리고 엄마 생각에는 너는 할 수 있어.	N	2022-10-16 10:03:25	2022-11-08 15:32:21
BE22029783	11	0	엄마 말씀이 맞아요. 저는 지금 너무 부정적인 생각만 하는 것 같아요. 면담을 잘할 생각을 해야 하는데 말이죠.	N	2022-10-16 10:03:25	2022-11-08 15:32:21
BE22029783	12	1	그래, 그런 마음이 중요하지. 안 되는 것만 생각하면 의욕도 없고 뭔가 잘할 아이디어도 떠오르지 않게 되잖아.	N	2022-10-16 10:03:25	2022-11-08 15:32:21
BE22029783	13	0	저는 항상 자신감 있고 남을 배려하고 친절한 사람이에요. 그런 모습을 보여주면 면담자도 좋게 봐 주실 거예요.	N	2022-10-16 10:03:25	2022-11-08 15:32:21
BE22029783	14	1	앞으로는 너에게 당황스러운 일이 생기면 지금 이 말을 생각하면서 그 상황을 극복했으면 좋겠다. 너는 자신감이 많은 아이잖아.	N	2022-10-16 10:03:25	2022-11-08 15:32:21
BE22029783	15	0	엄마 정말 고마워요. 오늘 면담 잘하고 와서 엄마에게 좋은 소식 전해드릴게요.	Y	2022-10-16 10:03:25	2022-11-08 15:32:21
