id	utterance_id	utterance_type	utterance_text	terminate	regDate	updDate
BE22015518	1	0	나 요즘 회사에서 작은 일이지만 상처받는 일이 있었어.	N	2022-08-24 20:15:21	2022-11-08 14:03:33
BE22015518	2	1	왜? 무슨 일이었는데? 네가 그러니까 나도 마음이 안 좋네.	N	2022-08-24 20:15:21	2022-11-08 14:03:33
BE22015518	3	0	내가 한겨울에도 아이스커피만 먹으니까 회사 동료들이 나를 냉혈인이라고 부르더라고. 예전에도 비슷한 이유로 이런 별명을 부르면서 친구들이 나를 놀리던 때가 있었거든. 그게 나한테는 상처로 남아서 같은 말을 듣는데 다시 그때가 생각나더라고.	N	2022-08-24 20:15:21	2022-11-08 14:03:33
BE22015518	4	1	나도 예전에 그랬던 적이 있어서 너의 마음을 충분히 이해해. 네가 과거랑 비슷한 이유로 상처받았을 걸 생각하니까 나도 마음이 같이 아픈 것 같아.	N	2022-08-24 20:15:21	2022-11-08 14:03:33
BE22015518	5	0	응. 나는 따뜻한 마음을 가진 사람인데 겨울에 아이스 음료를 마신다는 이유만으로 그렇게 불리는 게 싫었어. 나에게 어려운 부탁을 하고 내가 거절하면 역시 너는 냉혈인이어서 거절도 잘한다는 식으로 말하기도 하고. 그럴 때마다 내 마음속의 상처가 다시 나와.	N	2022-08-24 20:15:21	2022-11-08 14:03:33
BE22015518	6	1	그런 과거가 있었다면 당연히 이런 상황에서 너의 마음의 상처가 헤집어질 수밖에 없지. 그 때 친구들도 네가 사실은 따뜻한 마음을 가지고 있다는 걸 누구보다 잘 알 거야. 너의 마음까지는 헤아리지 못해서 장난으로 그렇게 말했던 거일 테니까 너무 마음에 담아두고 힘들어하지 마.	N	2022-08-24 20:15:21	2022-11-08 14:03:33
BE22015518	7	0	하지만 계속 이런 일이 생길 때마다 그때의 기억이 떠올라서 상처받는걸. 나는 이렇게 평생 상처에 시달려야 하는 것 같기도 해. 그때의 상황에서 계속 벗어나지 못하고 있으니까.	N	2022-08-24 20:15:21	2022-11-08 14:03:33
BE22015518	8	1	예전에는 혼자 끙끙 앓다가 이렇게 지금은 나한테 너의 상처를 얘기해주고 있잖아. 상처를 인정하고 공유하는 과정을 상처를 극복해내기 위한 첫 발걸음이라고 생각하면 어때? 너는 극복을 하기 위해서 누구보다도 노력하고 있다고 생각하면 마음이 좀 괜찮아지지 않을까?	N	2022-08-24 20:15:21	2022-11-08 14:03:33
BE22015518	9	0	이제까지 내가 상처를 안고 힘들어해 왔는데 내가 극복할 수 있을까? 또다시 냉혈인이라는 소리를 들으면 같은 감정으로 힘들어할 것만 같아.	N	2022-08-24 20:15:21	2022-11-08 14:03:33
BE22015518	10	1	너는 누구보다 강하고 마음이 단단한 사람이니까 잘 극복할 수 있을 거야. 너는 내가 아는 사람 중에 가장 중심이 잘 잡혀있고 단단한 멋진 사람이거든. 잘 이겨낼 수 있을 거니까 너무 걱정하지 마.	N	2022-08-24 20:15:21	2022-11-08 14:03:33
BE22015518	11	0	그렇게 말해줘서 고마워. 네가 그렇게 말해주니까 조금 용기가 생기는 것 같아.	N	2022-08-24 20:15:21	2022-11-08 14:03:33
BE22015518	12	1	그래. 항상 내가 응원하고 있으니까 혼자라는 생각하지 말고 힘내. 자신이 너를 아끼고 믿는다면 어떤 누가 너에게 상처가 되는 소리를 해도 이겨낼 수 있어. 너에 대한 자신감을 가지고 살아나가 보자.	N	2022-08-24 20:15:21	2022-11-08 14:03:33
BE22015518	13	0	그래야겠다. 오늘 고민 들어줘서 정말 고마워. 너무 사소한 일이라서 이런 걸 얘기해도 될까 걱정도 많이 했었거든. 근데 네 덕분에 기분이 많이 괜찮아진 것 같아.	N	2022-08-24 20:15:21	2022-11-08 14:03:33
BE22015518	14	1	그렇다니 다행이야. 너에게 도움이 될 수 있어서 정말 기뻐.	Y	2022-08-24 20:15:21	2022-11-08 14:03:33
