id	utterance_id	utterance_type	utterance_text	terminate	regDate	updDate
BE22021031	1	0	여보, 오늘 아침에 형이랑 통화했거든. 우리 조카가 이번에 공무원 국가시험을 포기했다는 얘기를 듣고는 슬픈 마음이 들었어.	N	2022-09-23 20:28:30	2022-11-08 14:40:15
BE22021031	2	1	며칠 전에 결과 발표 기다렸잖아. 잘 안되었나 보다.	N	2022-09-23 20:28:30	2022-11-08 14:40:15
BE22021031	3	0	이번에도 다른 과목은 다 잘 봤는데, 한국사 과목을 망쳐서 탈락했다는 이야기를 들으니 우울했어. 그동안 공부한 시간이 안타깝기도 하고.	N	2022-09-23 20:28:30	2022-09-23 20:28:30
BE22021031	4	1	내가 아는 당신은 그렇게 쉽게 슬퍼하는 사람이 아닌데. 당신이 울적한 것 같아서 나도 마음이 무거워.	N	2022-09-23 20:28:30	2022-11-08 14:40:15
BE22021031	5	0	어렸을 때부터 워낙 성실한 아이여서 마음이 더 아파. 오죽하면 포기했을까 싶은 생각이 들면 절망감이 밀려와.	N	2022-09-23 20:28:30	2022-09-23 20:28:30
BE22021031	6	1	당신 조카는 뭐든지 열심히 하고 대인 관계도 무척 원만하잖아. 아직 젊으니 기회는 충분히 있을 테니 너무 걱정하지 마.	N	2022-09-23 20:28:30	2022-11-08 14:40:15
BE22021031	7	0	3년 전 조카의 졸업식을 떠올리면 울적한 마음이 들어. 학교를 마치고 사회에 나와서 큰 좌절을 겪는다고 생각하니 서글퍼.	N	2022-09-23 20:28:30	2022-09-23 20:28:30
BE22021031	8	1	그건 누구나 어른으로 성장해 가면서 겪는 성장통일 거야. 그러니 당신 너무 울적해 하지 말고 기운 내.	N	2022-09-23 20:28:30	2022-11-08 14:40:15
BE22021031	9	0	형도 무척 실망한 모습을 보니 슬픔이 밀려왔어. 형은 지금 내 마음과는 비교도 할 수 없을 만큼 절망에 빠져 있을 거야.	N	2022-09-23 20:28:30	2022-09-23 20:28:30
BE22021031	10	1	당신은 슬픈 일이 있어도 늘 웃음을 잃지 않는 여유가 있잖아. 당신 마음을 위로할 수 있다면 내가 뭐든지 해 주고 싶어. 그러니 얼른 마음 편안하게 가졌으면 좋겠어.	N	2022-09-23 20:28:30	2022-11-08 14:40:15
BE22021031	11	0	당신 말을 들으니 그래도 마음이 조금 느긋해지는 것 같아. 여보, 당신이 곁에 있어 줘서 정말 다행이야.	N	2022-09-23 20:28:30	2022-09-23 20:28:30
BE22021031	12	1	내 사촌 동생도 입사하는 데 5년이나 걸렸는데, 지금 누구보다 잘 일하고 있잖아. 이번 일이 또 다른 기회가 될 수도 있을 거야.	N	2022-09-23 20:28:30	2022-11-08 14:40:15
BE22021031	13	0	맞아, 인생은 새옹지마라는 말도 있잖아. 지금은 힘든 시기이지만 잘 이겨낼 거라 믿어.	N	2022-09-23 20:28:30	2022-11-08 14:40:15
BE22021031	14	1	그래, 이번 주말에 당신 형님 댁에 와인 한 병 들고 같이 가 볼까? 서로 이런저런 이야기 나누면 위로가 될 거야.	N	2022-09-23 20:28:30	2022-09-23 20:28:30
BE22021031	15	0	역시 나에게는 당신뿐이야. 여보, 그렇게 배려해 주니 정말 고마워. 이따 곧바로 집에 들어갈 테니 그때 만나.	Y	2022-09-23 20:28:30	2022-11-08 14:40:15
